16:50:35	59.9967
16:51:39	60.0074
16:51:51	60.0073
16:51:55	60.0066
16:51:59	60.0060
16:52:03	60.0074
16:52:07	59.9986
16:52:11	59.9971
16:52:15	60.0031
16:52:19	60.0145
16:52:23	59.9946
16:52:27	60.0055
16:52:31	60.0066
16:52:35	60.0060
16:52:39	60.0074
16:52:43	59.9986
16:52:47	59.9971
16:52:51	60.0031
16:52:55	60.0022
16:52:59	60.0040
16:53:03	60.0071
16:53:07	60.0087
16:53:11	60.0122
16:53:15	60.0063
16:53:19	60.0072
16:53:23	59.9953
16:53:27	60.0058
16:53:31	60.0003
16:53:35	59.9885
16:53:39	59.9756
16:53:43	60.0022
16:53:47	59.9986
16:53:51	60.0000
16:53:55	59.9912
16:53:59	60.0009
16:54:03	60.0153
16:54:07	60.0077
16:54:11	59.9953
16:54:15	59.9911
16:54:19	60.0018
16:54:23	60.0051
16:54:27	60.0015
16:54:31	59.9986
16:54:35	60.0000
16:54:39	59.9777
16:54:43	59.9766
16:54:47	59.9835
16:54:51	59.9921
16:54:55	60.0060
16:54:59	60.0124
16:55:03	60.0021
16:55:07	59.9866
16:55:11	59.9758
16:55:15	59.9899
16:55:19	59.9877
16:55:23	59.9777
16:55:27	59.9766
16:55:31	60.0052
16:55:35	60.0017
16:55:39	60.0032
16:55:43	60.0158
16:55:47	60.0137
16:55:51	60.0191
16:55:55	59.9889
16:55:59	60.0176
16:56:03	59.9913
16:56:07	59.9892
16:56:11	59.9695
16:56:15	59.9794
16:56:19	59.9800
16:56:23	59.9964
16:56:27	59.9973
16:56:31	60.0146
16:56:35	60.0132
16:56:39	60.0191
16:56:43	60.0106
16:56:47	60.0244
16:56:51	59.9956
16:56:55	60.0045
16:56:59	60.0005
16:57:03	60.0004
16:57:07	59.9988
16:57:11	60.0026
16:57:15	59.9988
16:57:19	60.0106
16:57:23	60.0096
16:57:27	59.9916
16:57:31	59.9938
16:57:35	59.9959
16:57:39	59.9790
16:57:43	60.0004
16:57:47	60.0035
16:57:51	59.9982
16:57:55	60.0138
16:57:59	59.9988
16:58:03	60.0106
16:58:07	59.9979
16:58:11	60.0000
16:58:15	60.0205
16:58:19	60.0158
16:58:23	60.0002
16:58:27	59.9959
16:58:31	60.0003
16:58:35	59.9627
16:58:39	59.9812
16:58:43	59.9890
16:58:47	59.9979
16:58:51	60.0000
16:58:55	60.0205
16:58:59	60.0059
16:59:03	59.9961
16:59:07	59.9980
16:59:11	59.9983
16:59:15	60.0047
16:59:19	60.0036
16:59:23	59.9936
16:59:27	60.0016
16:59:31	60.0127
16:59:35	60.0137
16:59:39	60.0059
16:59:43	59.9961
16:59:47	59.9980
16:59:51	59.9943
16:59:55	59.9977
16:59:59	60.0080
17:00:03	59.9972
17:00:07	60.0048
17:00:11	60.0039
17:00:15	60.0055
17:00:19	59.9836
17:00:23	59.9801
17:00:27	59.9936
17:00:31	59.9915
17:00:35	59.9955
17:00:39	59.9943
17:00:43	60.0000
17:00:47	59.9990
17:00:51	60.0000
