16:51:51	59.9809
16:51:55	59.9804
16:51:59	59.9784
16:52:03	59.9737
16:52:07	59.9725
16:52:11	59.9724
16:52:15	59.9617
16:52:19	59.9493
16:52:23	59.9477
16:52:27	59.9509
16:52:31	59.9651
16:52:35	59.9728
16:52:39	59.9881
16:52:43	59.9874
16:52:47	59.9793
16:52:51	59.9809
16:52:55	59.9705
16:52:59	59.9768
16:53:03	59.9644
16:53:07	59.9632
16:53:11	59.9573
16:53:15	59.9579
16:53:19	59.9586
16:53:23	59.9899
16:53:27	59.9783
16:53:31	59.9701
16:53:35	59.9705
16:53:39	59.9768
16:53:43	59.9644
16:53:47	59.9952
16:53:51	59.9904
16:53:55	59.9863
16:53:59	59.9824
16:54:03	59.9823
16:54:07	59.9810
16:54:11	59.9856
16:54:15	59.9990
16:54:19	59.9880
16:54:23	59.9880
16:54:27	59.9811
16:54:31	59.9723
16:54:35	59.9713
16:54:39	59.9956
16:54:43	60.0049
16:54:47	60.0135
16:54:51	60.0128
16:54:55	60.0027
16:54:59	59.9990
16:55:03	59.9880
16:55:07	59.9794
16:55:11	59.9817
16:55:15	59.9966
16:55:19	60.0009
16:55:23	59.9957
16:55:27	59.9956
16:55:31	60.0398
16:55:35	60.0257
16:55:39	60.0185
16:55:43	60.0136
16:55:47	60.0183
16:55:51	59.9981
16:55:55	59.9966
16:55:59	60.0463
16:56:03	60.0463
16:56:07	60.0413
16:56:11	60.0424
16:56:15	60.0430
16:56:19	60.0398
16:56:23	60.0285
16:56:27	60.0326
16:56:31	60.0323
16:56:35	60.0326
16:56:39	60.0332
16:56:43	60.0364
16:56:47	60.0376
16:56:51	60.0340
16:56:55	60.0226
16:56:59	60.0246
16:57:03	60.0285
16:57:07	60.0326
16:57:11	60.0323
16:57:15	60.0042
16:57:19	60.0044
16:57:23	60.0132
16:57:27	60.0075
16:57:31	60.0075
16:57:35	60.0069
16:57:39	60.0224
16:57:43	60.0017
16:57:47	59.9989
16:57:51	59.9968
16:57:55	59.9904
16:57:59	59.9981
16:58:03	60.0042
16:58:07	60.0014
16:58:11	60.0075
16:58:15	60.0092
16:58:19	59.9978
16:58:23	59.9972
16:58:27	60.0017
16:58:31	59.9989
16:58:35	59.9887
16:58:39	60.0045
16:58:43	60.0057
16:58:47	60.0010
16:58:51	59.9984
16:58:55	60.0014
16:58:59	59.9514
16:59:03	59.9535
16:59:07	59.9652
16:59:11	59.9677
16:59:15	59.9810
16:59:19	59.9903
16:59:23	59.9823
16:59:27	59.9631
16:59:31	59.9617
16:59:35	59.9552
16:59:39	59.9498
16:59:43	59.9507
16:59:47	59.9514
16:59:51	59.9891
16:59:55	59.9922
16:59:59	59.9999
17:00:03	60.0008
17:00:07	60.0008
17:00:11	59.9766
17:00:15	59.9835
17:00:19	60.0033
17:00:23	59.9944
17:00:27	60.0035
17:00:31	60.0039
17:00:35	60.0004
17:00:39	59.9890
17:00:43	59.9879
17:00:47	59.9947
17:00:51	59.9952
17:00:55	59.9993
17:00:59	60.0086
17:01:03	60.0065
17:01:07	60.0033
17:01:11	59.9841
17:01:15	60.0000
17:01:19	60.0004
17:01:23	59.9933
17:01:27	59.9997
17:01:31	59.9960
17:01:35	59.9648
17:01:39	59.9659
17:01:43	59.9804
